Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/32-original.jpg,women1/32-scramble.jpg,0,0,0,25,10.73263629997382,None,14.110235499974806,None,16.09978270001011,None,None,None,0.0056572999455966055,None,21.016450900002383,None,s,s,s,2020_Oct_27_1657,EYEswipe,3.2.3,59.605447699761854,
