Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/27-original.jpg,women1/27-scramble.jpg,0,0,0,19,26.844593200003146,None,28.19596559999627,None,30.244092599998112,None,2,2.393,0.0036261199857108295,None,35.233804599993164,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/16-original.jpg,women1/16-scramble.jpg,0,1,1,7,,,37.69720039999811,None,39.81190489999426,None,2,1.123,0.015518839994911104,None,44.67597989999922,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/8-original.jpg,women1/8-scramble.jpg,0,2,2,32,,,45.93849770000088,None,48.05900799999654,None,3,0.965,0.01569823997851927,None,52.87497099999746,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/19-original.jpg,women1/19-scramble.jpg,0,3,3,10,,,53.90139590000035,None,55.997929499993916,None,2,1.087,0.015769839999848045,None,60.8906694999896,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/4-original.jpg,women1/4-scramble.jpg,0,4,4,28,,,62.09469879999233,None,64.19193479999376,None,2,1.03,0.015802139998413622,None,69.03827399999136,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/31-original.jpg,women1/31-scramble.jpg,0,5,5,24,,,70.12779469999077,None,72.2495501999947,None,3,1.07,0.015790239995112643,None,77.10332270000072,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/9-original.jpg,women1/9-scramble.jpg,0,6,6,33,,,78.29078129999107,None,80.2981746000005,None,2,0.71,0.015686539991293103,None,85.26989739999408,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/6-original.jpg,women1/6-scramble.jpg,0,7,7,30,,,86.12376919999951,None,88.24159730000247,None,3,0.897,0.01562693998857867,None,93.07313619999331,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/3-original.jpg,women1/3-scramble.jpg,0,8,8,22,,,94.03748240000277,None,96.07479899999453,None,4,0.756,0.015556740007014014,None,101.03543689999788,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/18-original.jpg,women1/18-scramble.jpg,0,9,9,9,,,101.85426819999702,None,103.87081259999832,None,4,1.17,0.015780439993250184,None,108.92774339999596,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/32-original.jpg,women1/32-scramble.jpg,0,10,10,25,,,110.15310640000098,None,112.18488999998954,None,2,0.942,0.015663539990782738,None,117.12994400000025,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/5-original.jpg,women1/5-scramble.jpg,0,11,11,29,,,118.2073376999906,None,120.20350889999827,None,4,0.923,0.015551540011074394,None,125.12035359999572,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/15-original.jpg,women1/15-scramble.jpg,0,12,12,6,,,126.11564180000278,None,128.18414450000273,None,2,0.815,0.015818540006875992,None,133.21996479999507,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/29-original.jpg,women1/29-scramble.jpg,0,13,13,21,,,134.1221676999994,None,136.1597494000016,None,2,0.556,0.015586839988827705,None,141.08249210000213,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/20-original.jpg,women1/20-scramble.jpg,0,14,14,12,,,141.6948226999957,None,143.7102714999928,None,2,0.41,0.015737540015834384,None,148.66592259999015,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/7-original.jpg,women1/7-scramble.jpg,0,15,15,31,,,149.19425649999175,None,151.29848579999816,None,3,0.442,0.01581783998699393,None,156.25782739999704,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/2-original.jpg,women1/2-scramble.jpg,0,16,16,11,,,156.79472879999958,None,158.9901028000022,None,2,0.835,0.015714840017608367,None,163.83962499999325,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/11-original.jpg,women1/11-scramble.jpg,0,17,17,2,,,164.75865779999003,None,166.86377909999283,None,4,0.842,0.01562613999703899,None,171.70408589999715,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/12-original.jpg,women1/12-scramble.jpg,0,18,18,3,,,172.61760319999303,None,174.6255000999954,None,4,0.408,0.015779640001710504,None,179.64325359999202,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/17-original.jpg,women1/17-scramble.jpg,0,19,19,8,,,180.1843147999898,None,182.18450940000184,None,2,1.498,0.015617439989000559,None,187.11710389998916,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/24-original.jpg,women1/24-scramble.jpg,0,20,20,16,,,188.69812580000143,None,190.82911669999885,None,2,1.951,0.015795239989529364,None,195.64999019999232,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/23-original.jpg,women1/23-scramble.jpg,0,21,21,15,,,197.68806770000083,None,199.6925443999935,None,4,1.113,0.015695340000092983,None,204.6425745000015,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/21-original.jpg,women1/21-scramble.jpg,0,22,22,13,,,205.8309867999924,None,207.8383710999915,None,2,0.624,0.01581283999257721,None,212.80450389999896,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/10-original.jpg,women1/10-scramble.jpg,0,23,23,1,,,213.5583292999945,None,215.62479929999972,None,4,0.749,0.015646739993826486,None,220.57063170000038,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/33-original.jpg,women1/33-scramble.jpg,0,24,24,26,,,221.40907519999018,None,223.56395189999603,None,1,1.096,0.015680539989261888,None,228.49419319999288,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
women1/25-original.jpg,women1/25-scramble.jpg,0,25,25,17,,,229.67579729999125,None,231.83897419999994,None,2,0.623,0.015605839987983927,None,236.63885969998955,None,,,r6,r6,k,2020_Nov_26_0719,EYEswipe,3.2.3,59.87912799374736,
