Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/6-original.jpg,women1/6-scramble.jpg,0,0,0,29,11.123398200026713,None,12.059947700006887,None,14.073696400038898,None,None,None,0.0123883499763906,None,18.902723899984267,None,bb,bb,b,2020_Oct_27_1654,EYEswipe,3.2.3,59.61589478694683,
,,,,,,,,54.47950880002463,None,,,,,,,,,,,,,,,,
