Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/29-original.jpg,women1/29-scramble.jpg,0,0,0,21,10.332745499967132,None,11.198677899956238,None,13.218060899991542,None,3,3.49,0.0016139799845404923,None,18.02558479999425,None,b,b,b,2020_Oct_27_1703,EYEswipe,3.2.3,59.661919761030234,
,,,,,,,,21.660482199979015,None,,,,,,,,,,,,,,,,
