Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/15-original.jpg,women1/15-scramble.jpg,0,0,0,6,15.709050200006459,None,17.18647229997441,None,19.17148779996205,None,1,1.237,0.004116840078495443,None,24.17202959995484,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/11-original.jpg,women1/11-scramble.jpg,0,1,1,2,,,25.485077299992554,None,27.66139869997278,None,3,1.164,0.015637280070222914,None,32.58442179998383,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/6-original.jpg,women1/6-scramble.jpg,0,2,2,30,,,33.89001679996727,None,36.01358989998698,None,3,0.836,0.015687080041971058,None,40.76892459997907,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/20-original.jpg,women1/20-scramble.jpg,0,3,3,12,,,41.70954799995525,None,43.88825099996757,None,2,1.059,0.015274280041921884,None,48.719142099958844,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/12-original.jpg,women1/12-scramble.jpg,0,4,4,3,,,49.86987140000565,None,51.92575479997322,None,3,0.831,0.01569387997733429,None,56.814569299982395,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/16-original.jpg,women1/16-scramble.jpg,0,5,5,7,,,57.71491189999506,None,59.88934170000721,None,2,0.988,0.015625579981133342,None,64.80215349997161,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/17-original.jpg,women1/17-scramble.jpg,0,6,6,8,,,65.94721949996892,None,67.94759850000264,None,2,1.351,0.015545979957096279,None,72.86336929997196,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/3-original.jpg,women1/3-scramble.jpg,0,7,7,22,,,74.28639899997506,None,76.28469939995557,None,3,2.169,0.015738980029709637,None,81.35411109996494,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/21-original.jpg,women1/21-scramble.jpg,0,8,8,13,,,83.62604439997813,None,85.59294649999356,None,2,1.113,0.01569268002640456,None,90.76220870000543,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/22-original.jpg,women1/22-scramble.jpg,0,9,9,14,,,91.95632649998879,None,93.94490979996044,None,3,2.096,0.015720879950094968,None,98.9196703999769,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/14-original.jpg,women1/14-scramble.jpg,0,10,10,5,,,101.0916612999863,None,103.13784219999798,None,4,1.583,0.015606380067765713,None,108.05753719998756,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/9-original.jpg,women1/9-scramble.jpg,0,11,11,33,,,109.79869919997873,None,111.79782879998675,None,2,1.0,0.01563737995456904,None,116.73002509999787,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/23-original.jpg,women1/23-scramble.jpg,0,12,12,15,,,117.81974790000822,None,119.81541139999172,None,3,1.388,0.015690580010414124,None,124.83097559999442,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/28-original.jpg,women1/28-scramble.jpg,0,13,13,20,,,126.319822999998,None,128.32354489999125,None,3,2.056,0.015663480036891997,None,133.4409756999812,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/30-original.jpg,women1/30-scramble.jpg,0,14,14,23,,,135.59329519997118,None,137.7833704999648,None,4,0.929,0.015668380074203014,None,142.53690879995702,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/2-original.jpg,women1/2-scramble.jpg,0,15,15,11,,,143.54113889997825,None,145.7994980000076,None,2,1.035,0.0157134800683707,None,150.6887966999784,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/29-original.jpg,women1/29-scramble.jpg,0,16,16,21,,,151.80930149997585,None,153.92953309998848,None,3,1.156,0.015720279945526272,None,158.83885189995635,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/18-original.jpg,women1/18-scramble.jpg,0,17,17,9,,,160.0672977999784,None,162.15656309999758,None,2,1.301,0.0156982799526304,None,167.11749169998802,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/5-original.jpg,women1/5-scramble.jpg,0,18,18,29,,,168.6140982999932,None,170.5664015999646,None,3,1.18,0.015676979965064675,None,175.44311559997732,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/13-original.jpg,women1/13-scramble.jpg,0,19,19,4,,,176.7070304999943,None,178.9520632000058,None,3,1.365,0.015520480053965002,None,183.64941949996864,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/10-original.jpg,women1/10-scramble.jpg,0,20,20,1,,,185.1536774999695,None,187.1843031999888,None,3,0.659,0.015626479987986386,None,192.29272029997082,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/33-original.jpg,women1/33-scramble.jpg,0,21,21,26,,,193.01153499999782,None,195.14007999998285,None,2,1.182,0.015678380033932626,None,199.9943025999819,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
women1/31-original.jpg,women1/31-scramble.jpg,0,22,22,24,,,201.23261780000757,None,203.51301429996965,None,3,0.977,0.015673579997383058,None,208.30404879996786,None,,,r4,r4,c,2020_Nov_09_1116,EYEswipe,3.2.3,59.71921220433589,
