Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/26-original.jpg,women1/26-scramble.jpg,0,0,0,18,15.825855000002775,None,16.80087720003212,None,18.71934190002503,None,No,1.685,0.011440440022852272,None,23.630120799993165,None,ss,ss,ss,2020_Oct_27_1626,EYEswipe,3.2.3,59.9859152906246,
,,,,,,,,25.516627600009087,None,,,,,,,,,,,,,,,,
