Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
men/1-original.jpg,men/1-scramble.jpg,0,0,0,0,11.976161199971102,None,13.266227999934927,None,15.47873219999019,None,Yes,3.121,0.002589580020867288,None,19.63879839994479,None,d,d,men,2020_Oct_21_1515,EYEswipe,3.2.3,60.10207737583427,
