Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/25-original.jpg,women1/25-scramble.jpg,0,0,0,17,19.760640599997714,None,20.350408700003754,None,22.361108299985062,None,3,2.079,0.010298850073013455,None,27.34178369998699,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/15-original.jpg,women1/15-scramble.jpg,0,1,1,6,,,29.53283579996787,None,31.540704099985305,None,2,1.534,0.015606590022798628,None,36.443720799987204,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/24-original.jpg,women1/24-scramble.jpg,0,2,2,16,,,38.04128850001143,None,40.08253169996897,None,2,1.358,0.013770189951173961,None,45.02778419997776,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/5-original.jpg,women1/5-scramble.jpg,0,3,3,29,,,46.543857700016815,None,48.53633009997429,None,4,1.166,0.015744690026622266,None,53.4235768999788,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/27-original.jpg,women1/27-scramble.jpg,0,4,4,19,,,54.67050870001549,None,56.64773670001887,None,2,1.758,0.013526390015613288,None,61.61981050000759,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/32-original.jpg,women1/32-scramble.jpg,0,5,5,25,,,63.45113930001389,None,65.50159150001127,None,2,0.652,0.013825589965563267,None,70.40479499998037,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/6-original.jpg,women1/6-scramble.jpg,0,6,6,30,,,71.26210370002082,None,73.22012780001387,None,3,1.09,0.01383129000896588,None,78.10421989997849,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/16-original.jpg,women1/16-scramble.jpg,0,7,7,7,,,79.28103149996605,None,81.27711899997666,None,2,1.112,0.01579869003035128,None,86.21700950001832,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/21-original.jpg,women1/21-scramble.jpg,0,8,8,13,,,87.41466969996691,None,89.40057050000178,None,2,1.21,0.01580778998322785,None,94.3586741000181,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/7-original.jpg,women1/7-scramble.jpg,0,9,9,31,,,95.72602319996804,None,97.74073969997698,None,2,0.708,0.013516790000721812,None,102.62239079998108,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/9-original.jpg,women1/9-scramble.jpg,0,10,10,33,,,103.5417565999669,None,105.45560689998092,None,2,0.893,0.015345689957030118,None,110.38056889997097,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/23-original.jpg,women1/23-scramble.jpg,0,11,11,15,,,111.38015310000628,None,113.3571603000164,None,3,1.004,0.01572489005047828,None,118.31714549998287,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/11-original.jpg,women1/11-scramble.jpg,0,12,12,2,,,119.4102286999696,None,121.39993379998486,None,3,0.546,0.015430590021423995,None,126.34683509997558,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/28-original.jpg,women1/28-scramble.jpg,0,13,13,20,,,126.97013979998883,None,129.00411799998255,None,3,0.681,0.015640589932445437,None,133.92039929999737,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/30-original.jpg,women1/30-scramble.jpg,0,14,14,23,,,134.69343450001907,None,136.66886769997654,None,4,1.293,0.015670789929572493,None,141.62929740000982,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/29-original.jpg,women1/29-scramble.jpg,0,15,15,21,,,142.99952509999275,None,144.99305160000222,None,3,0.942,0.01571148994844407,None,149.9714458999806,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/19-original.jpg,women1/19-scramble.jpg,0,16,16,10,,,151.01406810001936,None,152.9811566999997,None,2,1.572,0.01573809003457427,None,157.94986419996712,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/3-original.jpg,women1/3-scramble.jpg,0,17,17,22,,,159.62602959998185,None,161.5968560000183,None,4,1.053,0.01567589002661407,None,166.56049190001795,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/2-original.jpg,women1/2-scramble.jpg,0,18,18,11,,,167.74255690001883,None,169.6698786999914,None,2,1.317,0.015692690038122237,None,174.6359231999959,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/34-original.jpg,women1/34-scramble.jpg,0,19,19,27,,,176.0527286999859,None,178.02182570000878,None,2,0.888,0.015798090025782585,None,183.0031979000196,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/13-original.jpg,women1/13-scramble.jpg,0,20,20,4,,,183.96896779997041,None,185.97625110001536,None,3,1.157,0.015698489965870976,None,190.95987610000884,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/10-original.jpg,women1/10-scramble.jpg,0,21,21,1,,,192.27835089998553,None,194.25947310001357,None,3,0.657,0.015683789970353246,None,199.15853359998437,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/8-original.jpg,women1/8-scramble.jpg,0,22,22,32,,,199.968735500006,None,202.00555140001234,None,3,0.672,0.015765190008096397,None,206.84948219999205,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/4-original.jpg,women1/4-scramble.jpg,0,23,23,28,,,207.65748120000353,None,209.63066389999585,None,2,0.862,0.015654790040571243,None,214.54928849998396,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/12-original.jpg,women1/12-scramble.jpg,0,24,24,3,,,215.50289760000305,None,217.53586289996747,None,3,1.118,0.015681290009524673,None,222.43522619997384,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/20-original.jpg,women1/20-scramble.jpg,0,25,25,12,,,223.62810919998446,None,225.611076399975,None,2,0.979,0.015693390043452382,None,230.60518070001854,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/14-original.jpg,women1/14-scramble.jpg,0,26,26,5,,,231.6568677999894,None,233.70925299997907,None,3,1.616,0.015747489931527525,None,238.61806319997413,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/31-original.jpg,women1/31-scramble.jpg,0,27,27,24,,,240.33467199996812,None,242.30294219998177,None,3,0.722,0.015744390024337918,None,247.26269740000134,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/26-original.jpg,women1/26-scramble.jpg,0,28,28,18,,,248.06463410001015,None,250.06533349998062,None,1,1.051,0.015798390028066933,None,255.02634649997344,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/22-original.jpg,women1/22-scramble.jpg,0,29,29,14,,,256.1791127999895,None,258.217693899991,None,3,1.419,0.015645890031009912,None,263.09845920000225,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/33-original.jpg,women1/33-scramble.jpg,0,30,30,26,,,264.6121379999677,None,266.59783210000023,None,2,1.101,0.01564748992677778,None,271.6068137999973,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/1-original.jpg,women1/1-scramble.jpg,0,31,31,0,,,272.764997899998,None,274.7722926000133,None,3,1.451,0.01563319005072117,None,279.82938820001436,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/18-original.jpg,women1/18-scramble.jpg,0,32,32,9,,,281.38569979998283,None,283.3788361999905,None,1,1.21,0.01566068996908143,None,288.32374490000075,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
women1/17-original.jpg,women1/17-scramble.jpg,0,33,33,8,,,289.73977859999286,None,291.72862339997664,None,2,0.933,0.015757590008433908,None,296.5759647000232,None,,,r3,r3,d,2020_Nov_09_1105,EYEswipe,3.2.3,59.95620799423824,
,,,,,,,,,,,,,,,,,,297.52669289999176,None,,,,,,,,
