Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/31-original.jpg,women1/31-scramble.jpg,0,0,0,24,18.506024800008163,None,19.996347300009802,None,21.985583000001498,None,2,1.642,0.0029347299714572728,None,26.966473400010727,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/16-original.jpg,women1/16-scramble.jpg,0,1,1,7,,,28.7091523000272,None,30.739799300034065,None,2,0.948,0.015198809967841953,None,35.64571519999299,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/29-original.jpg,women1/29-scramble.jpg,0,2,2,21,,,36.669857000000775,None,38.66586320003262,None,3,1.089,0.013565610046498477,None,43.63020489999326,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/10-original.jpg,women1/10-scramble.jpg,0,3,3,1,,,44.8696246999898,None,46.84924090001732,None,3,0.629,0.015682809927966446,None,51.75380220002262,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/19-original.jpg,women1/19-scramble.jpg,0,4,4,10,,,52.45398410002235,None,54.43457350000972,None,2,1.397,0.01564991002669558,None,59.42622250004206,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/9-original.jpg,women1/9-scramble.jpg,0,5,5,33,,,60.95688060001703,None,62.93114709999645,None,1,0.907,0.015683209931012243,None,67.8613072000444,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/21-original.jpg,women1/21-scramble.jpg,0,6,6,13,,,68.84858330001589,None,70.85299029998714,None,1,0.561,0.015804109978489578,None,75.80536920001032,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/26-original.jpg,women1/26-scramble.jpg,0,7,7,18,,,76.44233420002274,None,78.42886960000033,None,1,0.666,0.01556841004639864,None,83.38166940002702,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/28-original.jpg,women1/28-scramble.jpg,0,8,8,20,,,84.1187377999886,None,86.13281859998824,None,2,1.163,0.01577550993533805,None,91.1003689999925,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/27-original.jpg,women1/27-scramble.jpg,0,9,9,19,,,92.33496280002873,None,94.32738279999467,None,2,0.866,0.01579361001495272,None,99.27752070000861,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/17-original.jpg,women1/17-scramble.jpg,0,10,10,8,,,100.29714560002321,None,102.31749039998977,None,1,1.074,0.01578280993271619,None,107.17916810000315,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
