Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/1-original.jpg,women1/1-scramble.jpg,0,0,0,0,13.393519199977163,None,14.105310299957637,None,16.168936599977314,None,No,2.006,0.005645080062095076,None,20.971557899960317,None,ztr,t,tr,2020_Oct_27_1621,EYEswipe,3.2.3,59.97328791060159,
,,,,,,,,23.1281222999678,None,,,,,,,,,,,,,,,,
