Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,201945774,2.88592529296875,1,2.977783203125,1,2
Trial1,baseline,201979084,2.8403472900390625,1,2.9287261962890625,1,2
Trial1,baseline,202012393,2.8045196533203125,1,2.9155120849609375,1,2
Trial1,baseline,202045702,2.757476806640625,1,2.84857177734375,1,2
Trial1,baseline,202079012,2.733123779296875,1,2.8553009033203125,1,2
Trial1,baseline,202112321,2.716766357421875,1,2.8137359619140625,1,2
Trial1,baseline,202145631,2.682281494140625,1,2.79541015625,1,2
Trial1,baseline,202178940,2.6854705810546875,1,2.7711944580078125,1,2
Trial1,baseline,202212249,2.653533935546875,1,2.750152587890625,1,2
Trial1,baseline,202228904,2.64678955078125,1,2.768768310546875,1,2
Trial1,baseline,202262213,2.6561279296875,1,2.766571044921875,1,2
Trial1,baseline,202295523,2.7415771484375,1,2.876068115234375,1,2
Trial1,baseline,202328832,2.661956787109375,1,2.7662506103515625,1,2
Trial1,baseline,202362142,2.6442413330078125,1,2.7623138427734375,1,2
Trial1,baseline,202395451,2.639678955078125,1,2.744140625,1,2
Trial1,baseline,202428760,2.629150390625,1,2.7395477294921875,1,2
Trial1,baseline,202462070,2.622589111328125,1,2.740570068359375,1,2
Trial1,baseline,202495379,2.6053314208984375,1,2.719696044921875,1,2
Trial1,baseline,202528688,2.5772705078125,1,2.6859283447265625,1,2
Trial1,baseline,202545343,2.6205596923828125,1,2.744232177734375,1,2
Trial1,baseline,202578652,nan,0,nan,0,2
Trial1,baseline,202611962,nan,0,nan,0,2
Trial1,baseline,202645271,1.095458984375,1,nan,0,2
Trial1,baseline,202678581,2.4659423828125,1,2.45379638671875,1,2
Trial1,baseline,202711890,2.5386505126953125,1,2.643280029296875,1,2
Trial1,baseline,202745199,2.56787109375,1,2.6598358154296875,1,2
Trial1,baseline,202778509,2.58013916015625,1,2.766571044921875,1,2
Trial1,baseline,202811818,2.5612335205078125,1,2.667938232421875,1,2
Trial1,baseline,202828473,2.576080322265625,1,2.6749725341796875,1,2
Trial1,baseline,202861782,2.5885009765625,1,2.668853759765625,1,2
Trial1,baseline,202895092,2.589141845703125,1,2.6619110107421875,1,2
Trial1,baseline,202928401,2.600799560546875,1,2.6903228759765625,1,2
Trial1,baseline,202961710,2.62567138671875,1,2.695037841796875,1,2
Trial1,baseline,202995020,2.6408843994140625,1,2.7195587158203125,1,2
Trial1,baseline,203028329,2.6522216796875,1,2.735504150390625,1,2
Trial1,baseline,203044984,2.658447265625,1,2.7357330322265625,1,2
Trial1,baseline,203078293,2.68682861328125,1,2.728607177734375,1,2
Trial1,baseline,203111602,2.6651611328125,1,2.7479248046875,1,2
Trial1,baseline,203144912,2.694244384765625,1,2.7652435302734375,1,2
Trial1,baseline,203178221,2.6814117431640625,1,2.7518768310546875,1,2
Trial1,baseline,203211531,2.66400146484375,1,2.7488250732421875,1,2
Trial1,baseline,203244840,2.6863861083984375,1,2.7435150146484375,1,2
Trial1,baseline,203278149,2.6829376220703125,1,2.750396728515625,1,2
Trial1,baseline,203311459,2.6728515625,1,2.753997802734375,1,2
Trial1,baseline,203328113,2.66204833984375,1,2.732147216796875,1,2
Trial1,baseline,203361423,2.683074951171875,1,2.740478515625,1,2
Trial1,baseline,203394732,2.698944091796875,1,2.7417144775390625,1,2
Trial1,baseline,203428042,2.688323974609375,1,2.75872802734375,1,2
Trial1,baseline,203461351,2.608917236328125,1,2.654144287109375,1,2
Trial1,baseline,203494660,2.7033538818359375,1,2.88714599609375,1,2
Trial1,baseline,203527970,2.7028961181640625,1,2.6967620849609375,1,2
Trial1,baseline,203561279,2.6973724365234375,1,2.71917724609375,1,2
Trial1,baseline,203577934,2.702239990234375,1,2.7221527099609375,1,2
Trial1,baseline,203611243,2.7168121337890625,1,2.73583984375,1,2
Trial1,baseline,203644552,2.715240478515625,1,2.73541259765625,1,2
Trial1,baseline,203677862,2.7429046630859375,1,2.7531280517578125,1,2
Trial1,baseline,203711171,2.7314910888671875,1,2.7646026611328125,1,2
Trial1,baseline,203744481,2.7541656494140625,1,2.78253173828125,1,2
Trial1,baseline,203777790,2.759002685546875,1,2.7819061279296875,1,2
Trial1,baseline,203811099,2.9276123046875,1,2.77740478515625,1,2
Trial1,stimuli,203877718,2.7710723876953125,1,2.79290771484375,1,2
Trial1,stimuli,203911027,2.5984954833984375,1,2.697479248046875,1,2
Trial1,stimuli,203944337,2.738006591796875,1,2.825531005859375,1,2
Trial1,stimuli,203960992,2.7525482177734375,1,2.8289642333984375,1,2
Trial1,stimuli,203994301,2.72259521484375,1,2.800140380859375,1,2
Trial1,stimuli,204027610,2.7222900390625,1,2.8065185546875,1,2
Trial1,stimuli,204060920,2.71661376953125,1,2.7891845703125,1,2
Trial1,stimuli,204094229,2.643463134765625,1,2.73828125,1,2
Trial1,stimuli,204127538,2.77349853515625,1,2.85382080078125,1,2
Trial1,stimuli,204160848,2.7821807861328125,1,2.83013916015625,1,2
Trial1,stimuli,204177502,2.78094482421875,1,2.826904296875,1,2
Trial1,stimuli,204210812,2.75054931640625,1,2.8242950439453125,1,2
Trial1,stimuli,204244121,2.7518310546875,1,2.814971923828125,1,2
Trial1,stimuli,204277431,2.7417144775390625,1,2.819580078125,1,2
Trial1,stimuli,204310740,2.740081787109375,1,2.7949981689453125,1,2
Trial1,stimuli,204344049,2.747894287109375,1,2.7942657470703125,1,2
Trial1,stimuli,204377359,2.724395751953125,1,2.7917938232421875,1,2
Trial1,stimuli,204410668,2.726348876953125,1,2.79986572265625,1,2
Trial1,stimuli,204443977,2.7212677001953125,1,2.7869415283203125,1,2
Trial1,stimuli,204477287,2.7162322998046875,1,2.7762451171875,1,2
Trial1,stimuli,204493942,2.7174530029296875,1,2.782196044921875,1,2
Trial1,stimuli,204527251,2.7079315185546875,1,2.76361083984375,1,2
Trial1,stimuli,204560560,2.7051544189453125,1,2.760223388671875,1,2
Trial1,stimuli,204593870,2.7240142822265625,1,2.7747650146484375,1,2
Trial1,stimuli,204627179,2.7106475830078125,1,2.74273681640625,1,2
Trial1,stimuli,204660488,2.7266082763671875,1,2.761322021484375,1,2
Trial1,stimuli,204693798,2.71405029296875,1,2.76116943359375,1,2
Trial1,stimuli,204727107,2.716064453125,1,2.7587890625,1,2
Trial1,stimuli,204743762,2.721405029296875,1,2.75616455078125,1,2
Trial1,stimuli,204777071,2.7249603271484375,1,2.763031005859375,1,2
Trial1,stimuli,204810381,2.694091796875,1,2.7870025634765625,1,2
Trial1,stimuli,204843690,2.7001495361328125,1,2.77972412109375,1,2
Trial1,stimuli,204876999,2.7295379638671875,1,2.7779998779296875,1,2
Trial1,stimuli,204910309,2.7282257080078125,1,2.783416748046875,1,2
Trial1,stimuli,204943618,2.7362518310546875,1,2.7973785400390625,1,2
Trial1,stimuli,204976927,2.742645263671875,1,2.808441162109375,1,2
Trial1,stimuli,205010237,2.714141845703125,1,2.8141021728515625,1,2
Trial1,stimuli,205043546,2.7136383056640625,1,2.7842254638671875,1,2
Trial1,stimuli,205060201,2.7081146240234375,1,2.7850799560546875,1,2
Trial1,stimuli,205093510,2.7368011474609375,1,2.7845458984375,1,2
Trial1,stimuli,205126820,2.7229766845703125,1,2.782318115234375,1,2
Trial1,stimuli,205160129,2.72857666015625,1,2.8108978271484375,1,2
Trial1,stimuli,205193438,2.72906494140625,1,2.8132476806640625,1,2
Trial1,stimuli,205226748,2.73956298828125,1,2.8259124755859375,1,2
Trial1,stimuli,205260057,2.7456512451171875,1,2.83917236328125,1,2
Trial1,stimuli,205293367,2.750762939453125,1,2.865020751953125,1,2
Trial1,stimuli,205310021,2.7722015380859375,1,2.8734588623046875,1,2
Trial1,stimuli,205343331,2.7818450927734375,1,2.884613037109375,1,2
Trial1,stimuli,205376640,2.8157806396484375,1,2.9178466796875,1,2
Trial1,stimuli,205409949,2.81793212890625,1,2.9162445068359375,1,2
Trial1,stimuli,205443259,2.8355560302734375,1,2.93609619140625,1,2
Trial1,stimuli,205476568,2.8428497314453125,1,2.951171875,1,2
Trial1,stimuli,205509877,2.86370849609375,1,2.967010498046875,1,2
Trial1,stimuli,205543187,2.878936767578125,1,2.9705047607421875,1,2
Trial1,stimuli,205576496,2.87451171875,1,2.9566497802734375,1,2
Trial1,stimuli,205593151,2.874542236328125,1,2.9518280029296875,1,2
Trial1,stimuli,205626460,2.8908538818359375,1,2.9839630126953125,1,2
Trial1,stimuli,205659770,2.8853912353515625,1,2.97833251953125,1,2
Trial1,stimuli,205693079,2.8695526123046875,1,2.987335205078125,1,2
Trial1,stimuli,205726388,2.8744964599609375,1,2.9990234375,1,2
Trial1,stimuli,205759698,2.864227294921875,1,3.0046234130859375,1,2
Trial1,stimuli,205793007,2.882965087890625,1,2.9924163818359375,1,2
Trial1,stimuli,205826317,2.901824951171875,1,3.0122528076171875,1,2
Trial1,stimuli,205859626,2.88690185546875,1,2.99322509765625,1,2
Trial1,stimuli,205892935,2.908172607421875,1,2.9942474365234375,1,2
Trial1,stimuli,205909590,2.8975677490234375,1,3.00115966796875,1,2
Trial1,stimuli,205942899,2.895904541015625,1,3.01312255859375,1,2
Trial1,stimuli,205976209,2.91021728515625,1,3.0111846923828125,1,2
Trial1,stimuli,206009518,2.908447265625,1,3.0095977783203125,1,2
Trial1,stimuli,206042827,2.827056884765625,1,3.012725830078125,1,2
Trial1,stimuli,206076137,2.93096923828125,1,3.0208892822265625,1,2
Trial1,stimuli,206109446,2.922210693359375,1,3.024322509765625,1,2
Trial1,stimuli,206142756,2.9210662841796875,1,3.0171051025390625,1,2
Trial1,stimuli,206176065,2.905181884765625,1,3.0023193359375,1,2
