Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,2715467893,3.09954833984375,1,2.815399169921875,1,3
Trial1,baseline,2715501202,3.0588531494140625,1,2.802947998046875,1,3
Trial1,baseline,2715534512,3.0496826171875,1,2.75909423828125,1,3
Trial1,baseline,2715567821,3.0424346923828125,1,2.7586669921875,1,3
Trial1,baseline,2715601131,3.00335693359375,1,2.7396087646484375,1,3
Trial1,baseline,2715634440,2.9867095947265625,1,2.701568603515625,1,3
Trial1,baseline,2715651095,2.986541748046875,1,2.730072021484375,1,3
Trial1,baseline,2715684404,2.9584808349609375,1,2.696441650390625,1,3
Trial1,baseline,2715717713,2.972137451171875,1,2.7101287841796875,1,3
Trial1,baseline,2715751023,2.9556884765625,1,2.7068634033203125,1,3
Trial1,baseline,2715784332,2.961700439453125,1,2.7051849365234375,1,3
Trial1,baseline,2715817641,2.9399871826171875,1,2.6944122314453125,1,3
Trial1,baseline,2715834296,2.9221649169921875,1,2.6588592529296875,1,3
Trial1,baseline,2715867606,2.836273193359375,1,2.5807342529296875,1,3
Trial1,baseline,2715900915,2.78912353515625,1,2.55487060546875,1,3
Trial1,baseline,2715934224,2.707489013671875,1,2.496795654296875,1,3
Trial1,baseline,2715967534,2.649810791015625,1,2.4678192138671875,1,3
Trial1,baseline,2715984188,2.6476898193359375,1,2.4665069580078125,1,3
Trial1,baseline,2716017498,2.62567138671875,1,2.38134765625,1,3
Trial1,baseline,2716050807,2.5870361328125,1,2.3697967529296875,1,3
Trial1,baseline,2716084116,2.5755767822265625,1,2.3486175537109375,1,3
Trial1,baseline,2716117426,2.569183349609375,1,2.3256378173828125,1,3
Trial1,baseline,2716134081,2.57672119140625,1,2.36358642578125,1,3
Trial1,baseline,2716167390,2.529571533203125,1,2.3563079833984375,1,3
Trial1,baseline,2716200699,2.568450927734375,1,2.739532470703125,1,3
Trial1,baseline,2716234009,2.6227874755859375,1,2.324249267578125,1,3
Trial1,baseline,2716267318,2.63616943359375,1,2.4161529541015625,1,3
Trial1,baseline,2716283973,2.637939453125,1,2.4321746826171875,1,3
Trial1,baseline,2716317282,2.6454620361328125,1,2.436767578125,1,3
Trial1,baseline,2716350591,2.6781463623046875,1,2.4600067138671875,1,3
Trial1,baseline,2716383901,2.7035369873046875,1,2.483673095703125,1,3
Trial1,baseline,2716400556,2.7303924560546875,1,2.5093231201171875,1,3
Trial1,baseline,2716433865,3.14666748046875,1,2.7660064697265625,1,3
Trial1,baseline,2716467174,2.8638763427734375,1,2.5679168701171875,1,3
Trial1,baseline,2716500484,2.892822265625,1,2.6395111083984375,1,3
Trial1,baseline,2716533793,2.91802978515625,1,2.6848907470703125,1,3
Trial1,baseline,2716550448,2.9396514892578125,1,2.6956634521484375,1,3
Trial1,baseline,2716583757,2.9800872802734375,1,2.7048797607421875,1,3
Trial1,baseline,2716617066,2.99188232421875,1,2.7495269775390625,1,3
Trial1,baseline,2716650376,3.0209197998046875,1,2.7864990234375,1,3
Trial1,baseline,2716683685,3.0442352294921875,1,2.8144989013671875,1,3
Trial1,baseline,2716700340,3.049285888671875,1,2.819122314453125,1,3
Trial1,baseline,2716733649,3.04010009765625,1,2.8129730224609375,1,3
Trial1,baseline,2716766959,3.01885986328125,1,2.786407470703125,1,3
Trial1,baseline,2716800268,2.9835052490234375,1,2.750396728515625,1,3
Trial1,baseline,2716833577,2.9694671630859375,1,2.7421722412109375,1,3
Trial1,baseline,2716866887,2.9408111572265625,1,2.7040863037109375,1,3
Trial1,baseline,2716883541,2.941925048828125,1,2.70697021484375,1,3
Trial1,baseline,2716916851,2.9190216064453125,1,2.6729736328125,1,3
Trial1,baseline,2716950160,2.91766357421875,1,2.6579132080078125,1,3
Trial1,baseline,2716983470,2.87786865234375,1,2.6257476806640625,1,3
Trial1,baseline,2717000124,2.8705902099609375,1,2.62713623046875,1,3
Trial1,baseline,2717033434,2.8555755615234375,1,2.631744384765625,1,3
Trial1,baseline,2717066743,2.8419952392578125,1,2.6156005859375,1,3
Trial1,baseline,2717100052,2.8432159423828125,1,2.606414794921875,1,3
Trial1,baseline,2717133362,2.8231201171875,1,2.5958099365234375,1,3
Trial1,baseline,2717150016,2.8284759521484375,1,2.602752685546875,1,3
Trial1,baseline,2717183326,2.8242340087890625,1,2.601043701171875,1,3
Trial1,baseline,2717216635,2.84381103515625,1,2.61126708984375,1,3
Trial1,baseline,2717249945,2.8202972412109375,1,2.5840911865234375,1,3
Trial1,baseline,2717283254,2.8007659912109375,1,2.5813446044921875,1,3
Trial1,baseline,2717299909,2.78656005859375,1,2.5704345703125,1,3
Trial1,baseline,2717333218,2.81243896484375,1,2.5639495849609375,1,3
Trial1,baseline,2717366527,2.8001708984375,1,2.56878662109375,1,3
Trial1,baseline,2717399837,2.7863311767578125,1,2.565948486328125,1,3
Trial1,stimuli,2717483110,2.78857421875,1,2.5682830810546875,1,3
Trial1,stimuli,2717516420,2.790679931640625,1,2.556610107421875,1,3
Trial1,stimuli,2717549729,2.7986602783203125,1,2.5643768310546875,1,3
Trial1,stimuli,2717566384,2.79156494140625,1,2.5666046142578125,1,3
Trial1,stimuli,2717599693,2.779937744140625,1,2.5805206298828125,1,3
Trial1,stimuli,2717633002,2.7903289794921875,1,2.5733642578125,1,3
Trial1,stimuli,2717666312,2.7900390625,1,2.568603515625,1,3
Trial1,stimuli,2717699621,2.8074493408203125,1,2.5810394287109375,1,3
Trial1,stimuli,2717732931,2.785736083984375,1,2.56927490234375,1,3
Trial1,stimuli,2717749585,2.791656494140625,1,2.586273193359375,1,3
Trial1,stimuli,2717782895,2.7821197509765625,1,2.57708740234375,1,3
Trial1,stimuli,2717816204,2.772308349609375,1,2.5388641357421875,1,3
Trial1,stimuli,2717849513,2.78558349609375,1,2.55499267578125,1,3
Trial1,stimuli,2717882823,2.7622833251953125,1,2.5279388427734375,1,3
Trial1,stimuli,2717899477,2.745941162109375,1,2.5037384033203125,1,3
Trial1,stimuli,2717932787,2.7202606201171875,1,2.5124053955078125,1,3
Trial1,stimuli,2717966096,2.7122039794921875,1,2.4814453125,1,3
Trial1,stimuli,2717999406,2.703704833984375,1,2.4882049560546875,1,3
Trial1,stimuli,2718032715,2.6928863525390625,1,2.482940673828125,1,3
Trial1,stimuli,2718066024,2.6991119384765625,1,2.4653167724609375,1,3
Trial1,stimuli,2718082679,2.703094482421875,1,2.478485107421875,1,3
Trial1,stimuli,2718115988,2.709136962890625,1,2.4886932373046875,1,3
Trial1,stimuli,2718149298,2.718719482421875,1,2.5081787109375,1,3
Trial1,stimuli,2718182607,2.730743408203125,1,2.51776123046875,1,3
Trial1,stimuli,2718199262,2.7532501220703125,1,2.5432891845703125,1,3
Trial1,stimuli,2718232571,2.765167236328125,1,2.546630859375,1,3
Trial1,stimuli,2718265881,2.7938079833984375,1,2.578399658203125,1,3
Trial1,stimuli,2718299190,2.821868896484375,1,2.5759429931640625,1,3
Trial1,stimuli,2718332499,2.830657958984375,1,2.628662109375,1,3
Trial1,stimuli,2718349154,2.8467559814453125,1,2.6421051025390625,1,3
Trial1,stimuli,2718382463,2.8952178955078125,1,2.6712493896484375,1,3
Trial1,stimuli,2718415773,2.903289794921875,1,2.6749114990234375,1,3
Trial1,stimuli,2718449082,2.930328369140625,1,2.7168121337890625,1,3
Trial1,stimuli,2718482391,2.9594573974609375,1,2.721405029296875,1,3
Trial1,stimuli,2718499046,2.989532470703125,1,2.7397613525390625,1,3
Trial1,stimuli,2718532356,2.982635498046875,1,2.7629547119140625,1,3
Trial1,stimuli,2718565665,3.0065460205078125,1,2.775909423828125,1,3
Trial1,stimuli,2718598974,3.0205841064453125,1,2.8025360107421875,1,3
Trial1,stimuli,2718632284,3.0129547119140625,1,2.7987823486328125,1,3
Trial1,stimuli,2718648938,3.0202178955078125,1,2.8001556396484375,1,3
Trial1,stimuli,2718682248,3.0211029052734375,1,2.8132171630859375,1,3
Trial1,stimuli,2718715557,3.022979736328125,1,2.8126678466796875,1,3
Trial1,stimuli,2718748866,3.0245361328125,1,2.8119964599609375,1,3
Trial1,stimuli,2718782176,3.031494140625,1,2.793792724609375,1,3
Trial1,stimuli,2718798831,3.0360107421875,1,2.7940673828125,1,3
Trial1,stimuli,2718832140,3.0228271484375,1,2.8116607666015625,1,3
Trial1,stimuli,2718865449,3.032501220703125,1,2.79779052734375,1,3
Trial1,stimuli,2718898759,3.0341949462890625,1,2.7967987060546875,1,3
Trial1,stimuli,2718932068,3.046844482421875,1,2.81085205078125,1,3
Trial1,stimuli,2718948723,3.038665771484375,1,2.8079376220703125,1,3
Trial1,stimuli,2718982032,3.061767578125,1,2.8409271240234375,1,3
Trial1,stimuli,2719015341,3.060333251953125,1,2.8380126953125,1,3
Trial1,stimuli,2719048651,3.0680999755859375,1,2.8492279052734375,1,3
Trial1,stimuli,2719081960,3.08599853515625,1,2.8478546142578125,1,3
Trial1,stimuli,2719098615,3.07745361328125,1,2.8468780517578125,1,3
Trial1,stimuli,2719131924,3.0947723388671875,1,2.86883544921875,1,3
