Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,3392650354,nan,0,nan,0,1
Trial1,baseline,3392683663,nan,0,nan,0,1
Trial1,baseline,3392716972,nan,0,nan,0,1
Trial1,baseline,3392750282,nan,0,nan,0,1
Trial1,baseline,3392783591,nan,0,nan,0,1
Trial1,baseline,3392816900,nan,0,nan,0,1
Trial1,baseline,3392850210,nan,0,nan,0,1
Trial1,baseline,3392866864,nan,0,nan,0,1
Trial1,baseline,3392900174,nan,0,nan,0,1
Trial1,baseline,3392933483,nan,0,nan,0,1
Trial1,baseline,3392966793,nan,0,nan,0,1
Trial1,baseline,3393000102,nan,0,nan,0,1
Trial1,baseline,3393016757,nan,0,nan,0,1
Trial1,baseline,3393199958,nan,0,nan,0,1
Trial1,baseline,3393216613,nan,0,nan,0,1
Trial1,baseline,3393249922,nan,0,nan,0,1
Trial1,baseline,3393283232,nan,0,nan,0,1
Trial1,baseline,3393316541,nan,0,nan,0,1
Trial1,baseline,3393349850,nan,0,nan,0,1
Trial1,baseline,3393549707,nan,0,nan,0,1
Trial1,baseline,3393583016,nan,0,nan,0,1
Trial1,baseline,3393616325,nan,0,nan,0,1
Trial1,baseline,3393632980,nan,0,nan,0,1
Trial1,baseline,3393666289,nan,0,nan,0,1
Trial1,baseline,3393699599,nan,0,nan,0,1
Trial1,baseline,3393882800,nan,0,nan,0,1
Trial1,baseline,3393916110,nan,0,nan,0,1
Trial1,baseline,3393949419,nan,0,nan,0,1
Trial1,baseline,3393982729,nan,0,nan,0,1
Trial1,baseline,3394016038,nan,0,nan,0,1
Trial1,baseline,3394049347,nan,0,nan,0,1
Trial1,baseline,3394232549,nan,0,nan,0,1
Trial1,baseline,3394265858,nan,0,nan,0,1
Trial1,baseline,3394299168,nan,0,nan,0,1
Trial1,baseline,3394332477,nan,0,nan,0,1
Trial1,baseline,3394365786,nan,0,nan,0,1
Trial1,baseline,3394382441,nan,0,nan,0,1
Trial1,baseline,3394582297,nan,0,nan,0,1
Trial1,stimuli,3394648916,nan,0,nan,0,1
Trial1,stimuli,3394682225,nan,0,nan,0,1
Trial1,stimuli,3394698880,nan,0,nan,0,1
Trial1,stimuli,3394732189,nan,0,nan,0,1
Trial1,stimuli,3394765499,nan,0,nan,0,1
