Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,600635007,2.9716949462890625,1,3.1049041748046875,1,2
Trial1,baseline,600668317,2.9833221435546875,1,3.1110687255859375,1,2
Trial1,baseline,600701626,3.005401611328125,1,3.125701904296875,1,2
Trial1,baseline,600734935,2.99951171875,1,3.1395263671875,1,2
Trial1,baseline,600768245,2.99993896484375,1,3.1421356201171875,1,2
Trial1,baseline,600801554,2.965423583984375,1,3.1046905517578125,1,2
Trial1,baseline,600834864,2.949676513671875,1,3.07440185546875,1,2
Trial1,baseline,600918137,2.8419342041015625,1,2.9467620849609375,1,2
Trial1,baseline,600951446,2.80291748046875,1,2.9359130859375,1,2
Trial1,baseline,600984756,2.76544189453125,1,2.914306640625,1,2
Trial1,baseline,601018065,2.7434539794921875,1,2.86151123046875,1,2
Trial1,baseline,601167957,2.629486083984375,1,2.6740875244140625,1,2
Trial1,baseline,601201267,2.6107330322265625,1,2.71124267578125,1,2
Trial1,baseline,601217921,2.596588134765625,1,2.698699951171875,1,2
Trial1,baseline,601251231,2.5987396240234375,1,2.679840087890625,1,2
Trial1,baseline,601401123,2.63153076171875,1,2.73712158203125,1,2
Trial1,baseline,601417778,2.6337738037109375,1,2.7431793212890625,1,2
Trial1,baseline,601451087,2.6353912353515625,1,2.743621826171875,1,2
Trial1,baseline,601484396,2.6541595458984375,1,2.765380859375,1,2
Trial1,baseline,601634289,2.6704559326171875,1,2.7904510498046875,1,2
Trial1,baseline,601667598,2.654571533203125,1,2.7956390380859375,1,2
Trial1,baseline,601684253,2.680877685546875,1,2.7874298095703125,1,2
Trial1,baseline,601717562,2.6727752685546875,1,2.8028564453125,1,2
Trial1,baseline,601850799,nan,0,nan,0,2
Trial1,baseline,601884109,nan,0,nan,0,2
Trial1,baseline,601917418,nan,0,nan,0,2
Trial1,baseline,601934073,2.4907989501953125,1,2.5303192138671875,1,2
Trial1,baseline,601967382,2.671417236328125,1,2.8323211669921875,1,2
Trial1,baseline,602083965,2.6934356689453125,1,2.8404388427734375,1,2
Trial1,baseline,602117274,2.7151947021484375,1,2.843414306640625,1,2
Trial1,baseline,602150584,2.7272796630859375,1,2.847625732421875,1,2
Trial1,baseline,602183893,2.7368316650390625,1,2.85235595703125,1,2
Trial1,baseline,602383749,2.717010498046875,1,2.8583984375,1,2
Trial1,baseline,602417059,2.7098236083984375,1,2.8539886474609375,1,2
Trial1,baseline,602433714,2.71014404296875,1,2.8391265869140625,1,2
Trial1,baseline,602467023,2.7062530517578125,1,2.845855712890625,1,2
Trial1,baseline,602633570,2.6861572265625,1,2.8177490234375,1,2
Trial1,stimuli,602683534,2.674102783203125,1,2.8232879638671875,1,2
Trial1,stimuli,602716843,2.6834564208984375,1,2.8230438232421875,1,2
Trial1,stimuli,602750153,2.6735992431640625,1,2.80035400390625,1,2
Trial1,stimuli,602866735,2.66973876953125,1,2.773406982421875,1,2
Trial1,stimuli,602900045,2.673309326171875,1,2.7770233154296875,1,2
Trial1,stimuli,602933354,2.6452484130859375,1,2.761871337890625,1,2
Trial1,stimuli,602966664,2.6494293212890625,1,2.7653350830078125,1,2
Trial1,stimuli,603099901,2.6195526123046875,1,2.740936279296875,1,2
Trial1,stimuli,603133210,2.5952301025390625,1,2.7234954833984375,1,2
Trial1,stimuli,603166520,2.6013031005859375,1,2.6843719482421875,1,2
Trial1,stimuli,603199829,2.5903472900390625,1,2.7203826904296875,1,2
Trial1,stimuli,603349721,2.615020751953125,1,2.7128753662109375,1,2
Trial1,stimuli,603383031,2.6240081787109375,1,2.722930908203125,1,2
Trial1,stimuli,603416340,2.56500244140625,1,2.685882568359375,1,2
Trial1,stimuli,603449649,nan,0,nan,0,2
Trial1,stimuli,603482959,nan,0,nan,0,2
Trial1,stimuli,603599542,2.6606292724609375,1,2.8468017578125,1,2
Trial1,stimuli,603632851,2.7751922607421875,1,2.8922119140625,1,2
Trial1,stimuli,603666160,2.787139892578125,1,2.8973846435546875,1,2
Trial1,stimuli,603699470,2.82696533203125,1,2.954620361328125,1,2
Trial1,stimuli,603882671,2.908355712890625,1,3.0627899169921875,1,2
Trial1,stimuli,603915981,2.920654296875,1,3.0644989013671875,1,2
