Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,229143957,3.158203125,1,3.0034332275390625,1,4
Trial1,baseline,229260540,3.1436767578125,1,2.994537353515625,1,4
Trial1,baseline,229377123,3.126129150390625,1,2.97320556640625,1,4
Trial1,baseline,229493706,3.1359405517578125,1,2.952667236328125,1,4
Trial1,baseline,229610288,2.434234619140625,1,nan,0,4
Trial1,baseline,229726871,3.0776214599609375,1,2.88946533203125,1,4
Trial1,baseline,229843454,3.0612030029296875,1,2.871826171875,1,4
Trial1,baseline,229943382,3.0710601806640625,1,2.8723907470703125,1,4
Trial1,baseline,230059965,3.071075439453125,1,2.842803955078125,1,4
Trial1,baseline,230176548,3.0458984375,1,2.816680908203125,1,4
Trial1,baseline,230293131,3.0493316650390625,1,2.801788330078125,1,4
Trial1,baseline,230393059,3.0382843017578125,1,2.817840576171875,1,4
Trial1,baseline,230509642,3.0396728515625,1,2.7977752685546875,1,4
Trial1,baseline,230626224,3.04144287109375,1,2.8003692626953125,1,4
Trial1,baseline,230742807,3.05877685546875,1,2.8398590087890625,1,4
Trial1,baseline,230859390,3.1177978515625,1,2.8970794677734375,1,4
Trial1,baseline,230959318,3.1633453369140625,1,2.9295501708984375,1,4
Trial1,stimuli,231109210,3.1600799560546875,1,2.9327239990234375,1,4
Trial1,stimuli,231225793,3.159576416015625,1,2.9050140380859375,1,4
Trial1,stimuli,231342376,3.1411895751953125,1,2.8993682861328125,1,4
Trial1,stimuli,231442304,3.1306304931640625,1,2.9153289794921875,1,4
Trial1,stimuli,231558887,3.1041412353515625,1,2.863525390625,1,4
Trial1,stimuli,231675470,3.0678253173828125,1,2.8287506103515625,1,4
Trial1,stimuli,231792052,3.054351806640625,1,2.822265625,1,4
Trial1,stimuli,231908635,3.0708770751953125,1,2.8383026123046875,1,4
Trial1,stimuli,232025218,3.1135711669921875,1,2.8802642822265625,1,4
Trial1,stimuli,232141801,3.164703369140625,1,2.943878173828125,1,4
Trial1,stimuli,232258384,3.243988037109375,1,2.99200439453125,1,4
Trial1,stimuli,232358312,3.3149261474609375,1,3.0612335205078125,1,4
Trial1,stimuli,232491549,3.4176788330078125,1,3.1600189208984375,1,4
Trial1,stimuli,232608132,3.4922943115234375,1,3.218536376953125,1,4
Trial1,stimuli,232708060,3.5322265625,1,3.277496337890625,1,4
Trial1,stimuli,232824643,3.5782623291015625,1,3.2887115478515625,1,4
Trial1,stimuli,232941226,3.6124420166015625,1,3.3100128173828125,1,4
Trial1,stimuli,233057809,3.6331634521484375,1,3.31982421875,1,4
Trial1,stimuli,233174392,3.6153411865234375,1,3.2662811279296875,1,4
Trial1,stimuli,233274320,3.591217041015625,1,3.25927734375,1,4
Trial1,stimuli,233390902,3.6046142578125,1,3.2773895263671875,1,4
Trial1,stimuli,233507485,3.629547119140625,1,3.283355712890625,1,4
Trial1,stimuli,233624068,3.6061553955078125,1,3.290496826171875,1,4
Trial1,stimuli,233723996,3.54071044921875,1,3.2214202880859375,1,4
Trial1,stimuli,233840579,3.4539642333984375,1,3.133880615234375,1,4
Trial1,stimuli,233957162,3.4151763916015625,1,3.07843017578125,1,4
Trial1,stimuli,234073745,3.404510498046875,1,3.0891265869140625,1,4
Trial1,stimuli,234190327,3.4199371337890625,1,3.1171417236328125,1,4
Trial1,stimuli,234290256,3.458709716796875,1,3.1590576171875,1,4
Trial1,stimuli,234406838,3.473907470703125,1,3.15618896484375,1,4
Trial1,stimuli,234523421,3.49969482421875,1,3.190216064453125,1,4
Trial1,stimuli,234623349,3.5020904541015625,1,3.202728271484375,1,4
Trial1,stimuli,234756587,3.473602294921875,1,3.1708221435546875,1,4
Trial1,stimuli,234873170,3.4518890380859375,1,3.1529541015625,1,4
Trial1,stimuli,234973098,3.4333648681640625,1,3.126373291015625,1,4
Trial1,stimuli,235089681,3.41278076171875,1,3.1346435546875,1,4
Trial1,stimuli,235206263,3.421661376953125,1,3.1177520751953125,1,4
Trial1,stimuli,235306192,3.4561767578125,1,3.1621246337890625,1,4
Trial1,stimuli,235422774,3.4852142333984375,1,3.17755126953125,1,4
Trial1,stimuli,235539357,3.4533233642578125,1,3.128753662109375,1,4
Trial1,stimuli,235655940,3.3915863037109375,1,3.083038330078125,1,4
Trial1,stimuli,235772523,3.3364105224609375,1,3.0612945556640625,1,4
Trial1,stimuli,235889106,3.37158203125,1,3.056396484375,1,4
Trial2,baseline,237471301,3.56292724609375,1,3.2115325927734375,1,3
Trial2,baseline,237587884,3.5112762451171875,1,3.170684814453125,1,3
Trial2,baseline,237721121,3.4842071533203125,1,3.1432952880859375,1,3
Trial2,baseline,237837704,3.439788818359375,1,3.11474609375,1,3
Trial2,baseline,237954287,nan,0,nan,0,3
Trial2,baseline,238070870,2.9960174560546875,1,2.7526702880859375,1,3
Trial2,baseline,238187452,2.902130126953125,1,2.6811676025390625,1,3
Trial2,baseline,238304035,2.9167938232421875,1,2.6959075927734375,1,3
Trial2,baseline,238420618,2.9804534912109375,1,2.7594451904296875,1,3
Trial2,baseline,238520546,3.0117340087890625,1,2.783599853515625,1,3
Trial2,baseline,238637129,3.0804901123046875,1,2.8296051025390625,1,3
Trial2,baseline,238753712,3.09521484375,1,2.8424835205078125,1,3
Trial2,baseline,238870295,3.06414794921875,1,2.810455322265625,1,3
Trial2,baseline,238986877,3.0311279296875,1,2.786285400390625,1,3
Trial2,baseline,239103460,2.9952239990234375,1,2.7918548583984375,1,3
Trial2,baseline,239220043,3.030120849609375,1,2.8011627197265625,1,3
Trial2,baseline,239319971,3.0691375732421875,1,2.820404052734375,1,3
Trial2,stimuli,239486518,3.1167144775390625,1,2.84161376953125,1,3
