Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial9,stimuli,1523528568,2.878814697265625,1,2.6272125244140625,1,2
Trial9,stimuli,1523561878,2.8758392333984375,1,2.624664306640625,1,2
Trial9,stimuli,1523595187,2.88214111328125,1,2.6582794189453125,1,2
Trial9,stimuli,1523628497,2.8838348388671875,1,2.6694488525390625,1,2
Trial9,stimuli,1523661806,2.8987884521484375,1,2.655242919921875,1,2
Trial9,stimuli,1523678461,2.9085693359375,1,2.657928466796875,1,2
Trial9,stimuli,1523711770,2.92138671875,1,2.6943206787109375,1,2
Trial9,stimuli,1523745079,2.919189453125,1,2.688232421875,1,2
Trial9,stimuli,1523778389,2.9379425048828125,1,2.7060394287109375,1,2
Trial9,stimuli,1523811698,2.9392547607421875,1,2.7245330810546875,1,2
Trial9,stimuli,1523845008,2.942596435546875,1,2.7321319580078125,1,2
Trial9,stimuli,1523861662,2.9530181884765625,1,2.7404022216796875,1,2
Trial9,stimuli,1523894972,2.95941162109375,1,2.726470947265625,1,2
Trial9,stimuli,1523928281,2.951446533203125,1,2.72698974609375,1,2
Trial9,stimuli,1523961590,2.9313812255859375,1,2.717926025390625,1,2
Trial9,stimuli,1523994900,2.9376678466796875,1,2.72412109375,1,2
Trial9,stimuli,1524028209,2.9391937255859375,1,2.720245361328125,1,2
Trial9,stimuli,1524061518,2.94134521484375,1,2.7258148193359375,1,2
Trial9,stimuli,1524078173,2.9441986083984375,1,2.7126922607421875,1,2
Trial9,stimuli,1524111483,2.939910888671875,1,2.6979827880859375,1,2
Trial9,stimuli,1524144792,2.9362335205078125,1,2.6951904296875,1,2
Trial9,stimuli,1524178101,2.9350128173828125,1,2.694488525390625,1,2
Trial9,stimuli,1524211411,2.9379730224609375,1,2.700103759765625,1,2
Trial9,stimuli,1524244720,2.9093017578125,1,2.6913909912109375,1,2
Trial9,stimuli,1524278029,2.917022705078125,1,2.694488525390625,1,2
Trial9,stimuli,1524294684,2.9106292724609375,1,2.6928863525390625,1,2
Trial9,stimuli,1524327993,2.9022979736328125,1,2.6854095458984375,1,2
Trial9,stimuli,1524361303,2.9077911376953125,1,2.6783905029296875,1,2
Trial9,stimuli,1524394612,2.887420654296875,1,2.684844970703125,1,2
Trial9,stimuli,1524427922,2.8944854736328125,1,2.6593780517578125,1,2
Trial9,stimuli,1524461231,2.9132843017578125,1,2.691986083984375,1,2
Trial9,stimuli,1524477886,2.9188385009765625,1,2.69598388671875,1,2
Trial9,stimuli,1524511195,2.8996429443359375,1,2.7072601318359375,1,2
Trial9,stimuli,1524544504,2.93487548828125,1,2.7310638427734375,1,2
Trial9,stimuli,1524577814,2.9091949462890625,1,2.71966552734375,1,2
Trial9,stimuli,1524611123,2.9115142822265625,1,2.710540771484375,1,2
